###performance-id:	pid9172-12
###title:		Mazurka in F major, Op. 68, No. 3
###trials:		1
###date: 		2007/12/13/
###reverse-conductor:	Craig Stuart Sapp
###performer: 		Richter
###performance-date:	1976
###label:		Doremi DHR-7724
###label-title:		Sviatoslav Richter Archives V2: Chopin Recitals 1954-1977
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
0.170	25.198	1:1
0.407	25.127	1:1.75
0.486	25.996	1:2
0.898	25.789	1:3
1.250	28.238	2:1
1.526	25.028	2:1.75
1.618	31.706	2:2
2.301	25.943	3:1
2.590	27.388	3:1.75
2.686	28.261	3:2
3.008	26.570	3:3
3.338	28.653	4:1
3.672	27.070	4:1.75
3.784	27.668	4:2
4.393	22.918	5:1
4.669	25.504	5:1.75
4.762	26.077	5:2
5.093	25.665	5:3
5.348	25.702	6:1
5.611	26.422	6:1.75
5.698	25.832	6:2
6.130	26.188	6:3
6.471	22.749	7:1
6.728	23.566	7:1.75
6.813	24.073	7:2
7.138	24.862	7:3
7.292	24.896	7:3.5
7.446	19.459	8:1
7.812	17.716	8:1.75
7.933	18.704	8:2
8.767	21.182	9:1
8.979	19.585	9:1.75
9.050	21.158	9:2
9.481	17.823	9:3
9.860	17.224	10:1
10.145	18.469	10:1.75
10.240	22.379	10:2
10.907	19.929	11:1
11.179	21.429	11:1.75
11.270	22.392	11:2
11.639	19.014	11:3
12.009	22.284	12:1
12.336	19.189	12:1.75
12.445	22.067	12:2
13.112	17.586	13:1
13.413	17.304	13:1.75
13.513	17.814	13:2
13.844	21.555	13:3
14.164	22.905	14:1
14.463	24.711	14:1.75
14.563	26.159	14:2
14.921	22.078	14:3
15.268	19.295	15:1
15.555	17.815	15:1.75
15.650	20.267	15:2
15.994	21.615	15:3
16.459	14.267	16:1
16.773	17.360	16:1.5
17.088	18.934	16:2
18.166	34.550	17:1
18.481	31.695	17:1.75
18.587	33.051	17:2
18.948	23.964	17:3
19.325	28.377	18:1
19.612	28.931	18:1.75
19.708	31.769	18:2
20.054	28.357	18:3
20.418	25.512	19:1
20.713	32.387	19:1.75
20.811	33.900	19:2
21.187	29.621	19:3
21.562	30.728	20:1
21.830	29.381	20:1.75
21.919	31.074	20:2
23.101	25.846	21:1
23.408	25.417	21:1.75
23.510	26.835	21:2
23.861	22.270	21:3
24.233	24.060	22:1
24.543	19.098	22:1.75
24.646	20.994	22:2
25.042	20.622	22:3
25.430	18.426	23:1
25.673	19.927	23:1.75
25.754	18.234	23:2
26.306	17.614	23:3
26.758	20.488	24:1
27.166	18.959	24:1.75
27.302	19.592	24:2
29.204	25.996	25:1
29.501	21.117	25:1.75
29.599	25.468	25:2
29.993	21.585	25:3
30.366	24.075	26:1
30.663	20.146	26:1.75
30.761	25.158	26:2
31.451	16.237	27:1
31.675	22.959	27:1.75
31.749	21.794	27:2
32.199	20.150	27:3
32.568	22.462	28:1
32.859	19.119	28:1.75
32.956	22.851	28:2
33.630	23.137	29:1
33.930	22.453	29:1.75
34.029	18.756	29:2
34.393	22.225	29:3
34.726	22.435	30:1
35.007	25.112	30:1.75
35.100	27.205	30:2
35.454	22.411	30:3
35.803	18.144	31:1
36.020	21.471	31:1.75
36.092	21.179	31:2
36.552	22.113	31:3
36.902	10.840	32:1
37.298	18.028	32:1.5
37.695	19.869	32:2
39.390	15.449	33:1
39.701	16.655	33:2
39.922	9.299	33:3
40.293	11.315	34:1
40.579	11.712	34:2
40.876	9.090	34:3
41.071	9.168	35:1
41.422	17.104	35:2
41.641	14.428	35:3
41.994	17.884	36:1
42.207	13.256	36:2
42.475	10.546	36:3
42.738	11.294	37:1
43.086	9.596	37:2
43.213	0.374	37:2.5
43.340	8.432	37:3
43.456	13.038	37:3.5
43.572	13.449	38:1
43.696	13.846	38:1.5
43.821	14.231	38:2
43.952	0.924	38:2.5
44.084	11.111	38:3
44.348	15.129	39:1
44.478	11.453	39:1.5
44.608	14.463	39:2
44.741	-0.899	39:2.5
44.874	14.459	39:3
44.998	13.610	39:3.5
45.122	14.777	40:1
45.239	9.901	40:1.5
45.355	12.323	40:2
45.448	6.806	40:2.5
45.540	13.967	40:3
45.905	12.643	41:1
46.149	14.738	41:2
46.286	-0.727	41:2.5
46.422	11.670	41:3
46.493	12.589	41:3.5
46.564	10.258	42:1
46.682	11.343	42:1.5
46.801	11.972	42:2
46.927	0.134	42:2.5
47.054	12.267	42:3
47.441	14.634	43:1
47.570	13.498	43:1.5
47.698	16.694	43:2
47.844	1.389	43:2.5
47.991	18.280	43:3
48.122	13.827	43:3.5
48.253	16.504	44:1
48.410	17.163	44:1.5
48.568	21.589	44:2
48.688	15.144	44:2.5
48.808	20.495	44:3
49.242	25.515	45:1
49.537	27.783	45:1.75
49.636	29.059	45:2
50.012	28.665	45:3
50.362	28.463	46:1
50.649	25.880	46:1.75
50.745	33.570	46:2
51.449	27.434	47:1
51.729	28.497	47:1.75
51.822	29.417	47:2
52.164	26.830	47:3
52.506	29.426	48:1
52.802	26.261	48:1.75
52.901	29.998	48:2
53.558	25.639	49:1
53.828	27.012	49:1.75
53.918	27.850	49:2
54.264	27.413	49:3
54.565	27.874	50:1
54.842	29.319	50:1.75
54.934	30.193	50:2
55.265	25.697	50:3
55.515	23.840	51:1
55.770	24.868	51:1.75
55.855	25.313	51:2
56.286	23.143	51:3
56.477	22.331	51:3.5
56.669	17.798	52:1
57.077	15.907	52:1.75
57.213	17.432	52:2
58.245	21.525	53:1
58.462	19.827	53:1.75
58.534	20.231	53:2
58.984	15.697	53:3
59.337	20.875	54:1
59.632	17.493	54:1.75
59.731	20.102	54:2
60.452	20.110	55:1
60.675	19.320	55:1.75
60.749	18.070	55:2
61.189	19.434	55:3
61.537	19.134	56:1
61.848	21.074	56:1.75
61.951	25.491	56:2
62.674	17.974	57:1
62.952	20.758	57:1.75
63.045	19.356	57:2
63.408	20.216	57:3
63.752	22.459	58:1
63.959	24.819	58:1.75
64.028	24.770	58:2
64.491	19.999	58:3
64.840	19.078	59:1
65.154	17.890	59:1.75
65.259	17.924	59:2
65.629	21.493	59:3
66.166	12.848	60:1
66.539	17.028	60:1.5
66.912	15.309	60:2
