###performance-id:	pid9118b-25
###title:		Mazurka in F major, Op. 68, No. 3
###trials:		1
###date: 		2007/12/11/
###reverse-conductor:	Craig Stuart Sapp
###performer: 		Karen Kushner
###performance-date:	1989
###label:		Connoisseur CD4181/2
###label-title:		The Chopin Mazurkas, Vol. 1 & 2
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
2.005	14.534	1:1
2.493	14.195	1:1.75
2.655	17.846	1:2
3.232	16.793	1:3
3.927	15.340	2:1
4.493	18.254	2:1.75
4.681	17.538	2:2
6.115	22.712	3:1
6.539	19.983	3:1.75
6.680	22.570	3:2
7.305	25.191	3:3
8.001	19.473	4:1
8.665	17.481	4:1.75
8.886	19.737	4:2
10.386	18.303	5:1
10.838	14.498	5:1.75
10.989	16.809	5:2
11.688	22.000	5:3
12.379	23.852	6:1
12.910	20.615	6:1.75
13.087	21.793	6:2
13.658	22.068	6:3
14.367	20.711	7:1
14.902	19.275	7:1.75
15.081	19.649	7:2
15.652	20.191	7:3
16.040	19.478	7:3.5
16.427	18.034	8:1
17.127	11.212	8:1.75
17.360	15.874	8:2
19.653	13.492	9:1
20.175	13.140	9:1.75
20.349	18.515	9:2
21.005	14.460	9:3
21.759	14.131	10:1
22.450	15.302	10:1.75
22.681	14.879	10:2
24.450	17.372	11:1
24.922	17.880	11:1.75
25.080	23.480	11:2
25.764	23.053	11:3
26.531	17.652	12:1
27.253	16.265	12:1.75
27.493	16.206	12:2
29.148	14.709	13:1
29.617	12.278	13:1.75
29.774	14.611	13:2
30.512	20.903	13:3
31.213	19.780	14:1
31.664	18.326	14:1.75
31.815	20.215	14:2
32.451	17.523	14:3
33.277	16.602	15:1
33.791	17.404	15:1.75
33.962	18.655	15:2
34.626	21.358	15:3
35.514	10.531	16:1
36.072	7.942	16:1.5
36.629	12.128	16:2
38.907	26.461	17:1
39.408	24.518	17:1.75
39.575	27.126	17:2
40.152	23.310	17:3
40.721	25.674	18:1
41.128	22.742	18:1.75
41.264	24.943	18:2
41.837	24.734	18:3
42.562	22.462	19:1
43.001	22.769	19:1.75
43.147	27.117	19:2
43.787	24.402	19:3
44.422	24.154	20:1
44.951	22.056	20:1.75
45.128	26.825	20:2
46.973	14.974	21:1
47.418	17.126	21:1.75
47.566	20.394	21:2
48.176	19.062	21:3
48.781	21.697	22:1
49.181	17.055	22:1.75
49.314	21.510	22:2
49.954	19.461	22:3
50.702	20.709	23:1
51.192	17.877	23:1.75
51.356	20.440	23:2
51.941	20.197	23:3
52.606	22.505	24:1
53.295	26.563	24:1.75
53.525	26.548	24:2
56.509	13.218	25:1
57.298	1.027	25:1.75
57.561	14.504	25:2
58.358	11.077	25:3
59.118	9.855	26:1
59.735	14.526	26:1.75
59.941	14.506	26:2
61.520	17.209	27:1
61.955	14.312	27:1.75
62.101	16.347	27:2
62.782	22.071	27:3
63.586	16.197	28:1
64.301	15.454	28:1.75
64.540	19.498	28:2
66.193	14.272	29:1
66.643	12.560	29:1.75
66.793	15.576	29:2
67.499	17.334	29:3
68.406	17.747	30:1
68.940	17.182	30:1.75
69.118	18.244	30:2
69.705	21.505	30:3
70.567	13.834	31:1
71.165	15.379	31:1.75
71.364	14.784	31:2
72.297	17.296	31:3
73.365	5.239	32:1
73.989	6.628	32:1.5
74.613	12.959	32:2
77.989	4.465	33:1
78.308	2.879	33:2
78.571	4.350	33:3
78.845	5.196	34:1
79.117	2.842	34:2
79.391	6.134	34:3
79.672	4.563	35:1
79.945	12.678	35:2
80.153	6.487	35:3
80.527	12.248	36:1
80.850	8.631	36:2
81.217	6.610	36:3
81.611	1.533	37:1
82.037	4.252	37:2
82.139	1.350	37:2.5
82.242	7.641	37:3
82.412	9.839	37:3.5
82.583	16.227	38:1
82.715	9.910	38:1.5
82.847	16.756	38:2
82.963	7.230	38:2.5
83.079	12.079	38:3
83.542	13.141	39:1
83.688	9.165	39:1.5
83.835	16.222	39:2
83.942	7.338	39:2.5
84.050	11.353	39:3
84.208	10.589	39:3.5
84.366	16.931	40:1
84.498	11.050	40:1.5
84.630	17.486	40:2
84.746	11.505	40:2.5
84.862	14.210	40:3
85.361	13.040	41:1
85.730	12.502	41:2
85.847	6.461	41:2.5
85.965	14.378	41:3
86.119	10.551	41:3.5
86.273	17.465	42:1
86.409	11.020	42:1.5
86.545	16.584	42:2
86.662	8.734	42:2.5
86.779	15.040	42:3
