###performance-id:      pid9055b-19
###title:               Mazurka in F major, Op. 68, No. 3
###trials:               1
###date:                2006/06/30/
###reverse-conductor:   Craig Stuart Sapp
###ONB:			basic manual correction of tapped data from SV
###performer:           Jean-Marc Luisada
###performance-date:    1990
###label:               Deutsche Grammophon 463054-2
###label-title:         Chopin Complete Edition: Mazurkas
###trial-hardware:      RM; Indel P4
###trial-cpuspeed:      3.4 GHz
###trial-os:            Windows XP
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
0.906	20.769	1:1
1.236	24.421	1:1.75
1.346	25.769	1:2
1.890	28.206	1:3
2.292	24.020	2:1
2.735	21.848	2:1.75
2.883	20.582	2:2
3.965	21.857	3:1
4.285	23.614	3:1.75
4.391	26.207	3:2
4.861	27.573	3:3
5.297	20.968	4:1
5.773	19.718	4:1.75
5.931	18.827	4:2
7.277	13.188	5:1
7.634	16.735	5:1.75
7.754	19.798	5:2
8.613	17.290	5:3
9.185	14.574	6:1
9.526	15.686	6:1.75
9.640	18.119	6:2
10.213	19.601	6:3
10.583	17.015	7:1
10.943	17.043	7:1.75
11.063	20.528	7:2
11.543	18.790	7:3
11.848	23.011	7:3.5
12.153	18.394	8:1
12.776	16.769	8:1.75
12.984	13.150	8:2
14.900	1.898	9:1
15.405	8.582	9:1.75
15.574	11.744	9:2
16.084	20.626	9:3
16.909	3.863	10:1
17.376	13.107	10:1.75
17.532	9.878	10:2
18.840	5.444	11:1
19.155	9.496	11:1.75
19.259	13.049	11:2
19.842	20.214	11:3
20.464	10.415	12:1
21.052	8.994	12:1.75
21.247	12.246	12:2
22.714	6.096	13:1
23.222	6.095	13:1.75
23.391	8.632	13:2
24.241	11.429	13:3
24.859	10.442	14:1
25.156	13.156	14:1.75
25.255	15.752	14:2
25.750	15.719	14:3
26.220	12.719	15:1
26.548	14.276	15:1.75
26.657	17.380	15:2
27.253	15.181	15:3
28.041	14.630	16:1
28.641	6.819	16:1.5
29.241	7.742	16:2
30.816	36.569	17:1
31.176	32.297	17:1.75
31.296	32.790	17:2
32.095	22.859	17:3
32.496	19.980	18:1
32.840	21.792	18:1.75
32.954	20.524	18:2
33.776	16.332	18:3
34.302	35.252	19:1
34.707	31.199	19:1.75
34.843	33.771	19:2
35.419	25.049	19:3
35.854	23.792	20:1
36.382	22.128	20:1.75
36.558	21.173	20:2
38.155	26.737	21:1
38.681	25.129	21:1.75
38.856	26.435	21:2
39.510	18.200	21:3
39.921	15.885	22:1
40.320	16.932	22:1.75
