###performance-id:	pid9098-07
###title:		Mazurka in F major, Op. 68, No. 3
###trials:		1
###date: 		2007/12/07/
###reverse-conductor:	Craig Stuart Sapp
###performer: 		Marjan Kiepura
###performance-date:	1999
###label:		Patria KIE2000
###label-title:		Frederic Chopin: Images of a Homeland
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
0.448	20.943	1:1
0.883	20.862	1:1.75
1.028	21.911	1:2
1.594	20.817	1:3
2.096	13.037	2:1
2.552	18.124	2:1.75
2.704	21.337	2:2
3.727	24.605	3:1
4.036	21.465	3:1.75
4.139	21.829	3:2
4.786	22.161	3:3
5.254	18.036	4:1
5.727	23.996	4:1.75
5.884	20.530	4:2
6.729	23.525	5:1
7.078	24.706	5:1.75
7.194	26.508	5:2
7.719	28.888	5:3
8.180	25.960	6:1
8.484	24.714	6:1.75
8.585	27.529	6:2
9.168	28.561	6:3
9.646	20.509	7:1
9.946	23.148	7:1.75
10.046	27.522	7:2
10.543	18.435	7:3
10.759	22.628	7:3.5
10.975	23.279	8:1
11.454	20.201	8:1.75
11.613	18.265	8:2
13.064	15.250	9:1
13.475	20.378	9:1.75
13.612	22.454	9:2
14.110	18.361	9:3
14.612	16.214	10:1
15.050	16.236	10:1.75
15.195	19.379	10:2
16.120	20.821	11:1
16.513	22.589	11:1.75
16.643	25.238	11:2
17.173	20.917	11:3
17.623	18.925	12:1
17.999	24.662	12:1.75
18.125	22.515	12:2
19.077	20.507	13:1
19.420	23.259	13:1.75
19.534	24.935	13:2
20.041	28.713	13:3
20.516	23.314	14:1
20.807	26.620	14:1.75
20.904	29.543	14:2
21.526	28.876	14:3
21.999	20.727	15:1
22.293	24.131	15:1.75
22.391	27.930	15:2
22.872	23.265	15:3
23.347	20.751	16:1
23.592	20.813	16:1.5
23.837	22.699	16:2
24.804	31.899	17:1
25.255	28.381	17:1.75
25.406	31.508	17:2
25.943	21.909	17:3
26.417	23.787	18:1
26.800	26.202	18:1.75
26.927	23.827	18:2
27.424	24.793	18:3
27.962	28.923	19:1
28.395	30.288	19:1.75
28.539	33.191	19:2
29.067	23.902	19:3
29.535	24.492	20:1
29.994	27.293	20:1.75
30.148	28.421	20:2
31.921	20.061	21:1
32.353	21.812	21:1.75
32.497	24.997	21:2
33.019	18.424	21:3
33.484	22.033	22:1
33.855	22.750	22:1.75
33.979	21.453	22:2
34.602	19.272	22:3
35.236	20.134	23:1
35.862	23.992	23:1.75
36.071	24.009	23:2
36.800	19.086	23:3
37.488	14.962	24:1
38.156	13.847	24:1.75
38.379	20.027	24:2
40.231	7.401	25:1
40.639	13.705	25:1.75
40.775	19.359	25:2
41.257	16.036	25:3
41.740	12.110	26:1
42.197	16.560	26:1.75
42.349	19.196	26:2
43.259	20.655	27:1
43.629	22.753	27:1.75
43.752	25.067	27:2
44.276	21.846	27:3
44.728	18.875	28:1
45.088	24.338	28:1.75
45.208	22.227	28:2
46.138	18.684	29:1
46.480	23.712	29:1.75
46.594	24.736	29:2
47.104	30.263	29:3
47.561	25.419	30:1
47.871	24.128	30:1.75
47.974	25.514	30:2
48.584	28.599	30:3
49.075	20.256	31:1
49.370	23.079	31:1.75
49.468	26.454	31:2
49.967	21.595	31:3
50.462	20.372	32:1
50.743	20.702	32:1.5
51.023	23.335	32:2
52.901	12.776	33:1
53.410	8.423	33:2
53.727	5.723	33:3
54.180	4.470	34:1
54.509	7.383	34:2
54.847	8.244	34:3
55.160	8.756	35:1
55.471	17.767	35:2
55.718	13.364	35:3
56.118	18.941	36:1
56.363	15.871	36:2
56.773	19.444	36:3
57.229	14.831	37:1
57.481	10.859	37:2
57.675	18.572	37:2.5
57.869	14.227	37:3
58.004	10.652	37:3.5
58.139	19.678	38:1
58.287	10.739	38:1.5
58.436	19.588	38:2
58.570	17.192	38:2.5
58.705	17.062	38:3
59.080	25.825	39:1
59.239	8.835	39:1.5
59.399	23.212	39:2
59.554	18.654	39:2.5
59.708	12.604	39:3
59.842	9.635	39:3.5
59.976	17.000	40:1
60.109	9.277	40:1.5
60.241	21.292	40:2
60.378	13.761	40:2.5
60.515	17.929	40:3
61.043	12.136	41:1
61.396	9.220	41:2
61.557	15.929	41:2.5
61.718	11.931	41:3
61.856	11.058	41:3.5
61.994	17.984	42:1
62.149	8.866	42:1.5
62.305	16.421	42:2
62.444	16.940	42:2.5
62.584	17.616	42:3
62.966	23.885	43:1
63.172	7.378	43:1.5
63.377	21.102	43:2
63.599	17.338	43:2.5
63.820	6.254	43:3
64.037	6.283	43:3.5
64.254	16.493	44:1
64.603	11.857	44:1.5
64.951	23.936	44:2
65.525	12.973	44:2.5
66.099	13.476	44:3
67.349	19.918	45:1
67.856	18.708	45:1.75
68.025	22.664	45:2
68.635	23.433	45:3
69.129	13.333	46:1
69.564	19.216	46:1.75
69.709	22.371	46:2
70.699	20.696	47:1
71.064	23.867	47:1.75
71.186	25.730	47:2
71.716	22.773	47:3
72.158	19.003	48:1
72.517	24.716	48:1.75
72.636	24.232	48:2
73.531	23.599	49:1
73.792	20.771	49:1.75
73.879	22.173	49:2
74.462	29.206	49:3
74.921	24.697	50:1
75.217	24.750	50:1.75
75.316	27.975	50:2
75.867	29.561	50:3
76.300	22.192	51:1
76.599	23.497	51:1.75
76.699	27.036	51:2
77.159	18.698	51:3
77.371	20.825	51:3.5
