###performance-id:      pid9096-03
###title:               Mazurka in F major, Op. 68, No. 3
###trials:               1
###date:                2007/02/08/
###reverse-conductor:   Craig Stuart Sapp
###performer:           Maryla Jonas
###performance-date:    1947
###label:               PERL GEM 0077
###label-title:         Piano Masters: Maryla Jonas
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
2.600	16.199	1:1
3.168	14.818	1:1.75
3.357	19.074	1:2
4.024	27.341	1:3
4.766	10.856	2:1
5.355	11.597	2:1.75
5.551	13.669	2:2
6.950	20.483	3:1
7.505	20.426	3:1.75
7.690	23.080	3:2
8.351	20.416	3:3
9.000	16.805	4:1
9.551	15.377	4:1.75
9.735	17.229	4:2
11.077	24.192	5:1
11.519	25.312	5:1.75
11.666	29.377	5:2
12.365	25.630	5:3
12.956	23.969	6:1
13.380	21.235	6:1.75
13.521	26.921	6:2
14.088	22.868	6:3
14.690	17.248	7:1
15.126	16.264	7:1.75
15.272	19.247	7:2
15.915	9.898	7:3
16.378	7.869	7:3.5
16.842	8.742	8:1
17.447	7.881	8:1.75
17.648	10.705	8:2
20.159	7.744	9:1
20.677	7.135	9:1.75
20.850	11.293	9:2
21.692	7.154	9:3
22.564	1.051	10:1
23.176	2.327	10:1.75
23.380	6.275	10:2
25.179	9.990	11:1
25.651	10.771	11:1.75
25.808	14.529	11:2
26.615	10.018	11:3
27.364	10.345	12:1
27.923	13.063	12:1.75
28.109	12.340	12:2
29.778	12.989	13:1
30.217	13.358	13:1.75
30.364	15.353	13:2
31.165	15.347	13:3
31.799	15.385	14:1
32.257	13.705	14:1.75
32.409	19.498	14:2
33.026	13.965	14:3
33.700	10.482	15:1
34.125	11.023	15:1.75
34.267	11.944	15:2
35.207	2.906	15:3
36.154	1.420	16:1
37.031	-2.361	16:1.5
37.909	15.870	16:2
39.993	34.064	17:1
40.485	29.667	17:1.75
40.649	35.977	17:2
41.337	28.901	17:3
41.933	31.481	18:1
42.364	29.987	18:1.75
42.508	29.206	18:2
43.087	27.765	18:3
43.727	32.889	19:1
44.169	28.447	19:1.75
44.316	35.452	19:2
45.020	29.170	19:3
45.714	28.103	20:1
46.354	29.304	20:1.75
46.567	30.582	20:2
49.153	5.896	21:1
49.633	8.132	21:1.75
49.794	12.439	21:2
50.641	3.646	21:3
51.306	5.810	22:1
51.797	10.618	22:1.75
51.960	7.660	22:2
52.643	2.959	22:3
53.416	10.031	23:1
53.884	10.040	23:1.75
54.040	15.174	23:2
54.926	7.337	23:3
55.830	8.456	24:1
56.619	2.119	24:1.75
56.882	11.088	24:2
59.907	17.680	25:1
