###performance-id:	pid9054b-21
###title:		Mazurka in F major, Op. 68, No. 3
###trials:		1
###date: 		2006/06/30/
###reverse-conductor:	Craig Stuart Sapp
###ONB:			basic manual correction of tapped data from SV
###performer: 		Ronald Smith
###performance-date:	1975
###label:		EMI 724358576726
###label-title:		Chopin Mazurkas
###trial-hardware:	RM; Indtel P4
###trial-cpuspeed:	3.4 GHz
###trial-os: 		Windows XP
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
0.998	33.724	1:1
1.249	35.088	1:1.75
1.333	36.240	1:2
1.875	34.500	1:3
2.329	34.374	2:1
2.667	31.041	2:1.75
2.780	31.383	2:2
3.630	30.735	3:1
3.886	31.704	3:1.75
3.972	30.328	3:2
4.514	36.557	3:3
4.949	35.307	4:1
5.178	27.549	4:1.75
5.254	26.081	4:2
6.230	33.741	5:1
6.484	34.492	5:1.75
6.569	35.888	5:2
7.051	35.926	5:3
7.513	28.131	6:1
7.808	32.808	6:1.75
7.906	35.139	6:2
8.315	34.241	6:3
8.761	26.877	7:1
9.042	30.420	7:1.75
9.136	34.436	7:2
9.576	30.967	7:3
9.840	26.496	7:3.5
10.103	26.301	8:1
10.451	18.705	8:1.75
10.567	18.467	8:2
12.123	22.733	9:1
12.371	25.188	9:1.75
12.453	24.717	9:2
12.976	26.573	9:3
13.445	22.890	10:1
13.758	26.867	10:1.75
13.862	27.564	10:2
14.796	17.815	11:1
15.106	22.694	11:1.75
15.210	23.892	11:2
15.656	30.371	11:3
16.100	29.380	12:1
16.416	24.065	12:1.75
16.521	20.982	12:2
17.436	25.003	13:1
17.666	27.459	13:1.75
17.743	25.730	13:2
18.284	30.568	13:3
18.744	23.958	14:1
19.034	24.010	14:1.75
19.131	26.629	14:2
19.560	28.322	14:3
19.962	14.177	15:1
20.278	20.162	15:1.75
20.383	24.337	15:2
20.846	27.748	15:3
21.378	18.785	16:1
21.687	18.665	16:1.5
21.996	22.765	16:2
23.108	35.112	17:1
23.434	33.708	17:1.75
23.543	36.021	17:2
23.946	35.341	17:3
24.323	33.423	18:1
24.637	28.167	18:1.75
24.742	31.256	18:2
25.144	29.219	18:3
25.577	34.314	19:1
25.889	34.231	19:1.75
25.993	35.916	19:2
26.417	34.658	19:3
26.808	32.658	20:1
27.229	31.851	20:1.75
27.369	32.700	20:2
28.825	25.801	21:1
29.162	26.843	21:1.75
29.274	28.606	21:2
29.725	24.675	21:3
30.094	25.164	22:1
30.411	21.600	22:1.75
30.516	24.786	22:2
30.956	22.204	22:3
31.421	27.207	23:1
31.709	28.825	23:1.75
31.805	30.601	23:2
32.483	23.133	23:3
33.034	21.241	24:1
33.589	21.030	24:1.75
33.774	20.399	24:2
35.739	25.793	25:1
36.091	24.579	25:1.75
36.209	28.978	25:2
36.643	27.711	25:3
37.147	12.725	26:1
37.433	23.755	26:1.75
37.528	24.138	26:2
38.451	19.761	27:1
38.719	22.519	27:1.75
38.808	23.838	27:2
39.346	29.465	27:3
39.791	26.451	28:1
40.028	20.189	28:1.75
40.107	17.882	28:2
41.139	24.832	29:1
41.476	23.865	29:1.75
41.589	23.420	29:2
42.000	28.804	29:3
42.412	19.703	30:1
42.713	28.067	30:1.75
42.813	30.784	30:2
43.259	29.823	30:3
43.728	15.477	31:1
44.023	23.570	31:1.75
44.121	27.986	31:2
44.659	25.610	31:3
45.041	14.473	32:1
45.497	16.952	32:1.5
45.954	18.738	32:2
48.015	14.901	33:1
48.783	13.353	33:2
49.107	6.594	33:3
49.537	5.979	34:1
49.961	3.650	34:2
50.212	-0.775	34:3
50.672	19.937	35:1
50.977	15.733	35:2
51.413	21.890	35:3
51.688	16.771	36:1
52.139	23.952	36:2
52.435	22.586	36:3
52.731	17.117	37:1
53.168	16.609	37:2
53.333	11.152	37:2.5
53.497	19.713	37:3
53.659	19.928	37:3.5
53.821	17.264	38:1
53.992	10.389	38:1.5
54.163	26.194	38:2
54.280	12.710	38:2.5
54.397	23.707	38:3
54.783	17.093	39:1
54.996	13.520	39:1.5
55.210	18.393	39:2
55.377	11.403	39:2.5
55.545	20.675	39:3
55.677	22.417	39:3.5
55.809	11.839	40:1
56.017	14.684	40:1.5
56.225	23.692	40:2
56.412	7.858	40:2.5
56.600	21.835	40:3
56.883	16.746	41:1
57.219	14.450	41:2
57.420	9.832	41:2.5
57.621	18.066	41:3
57.742	17.542	41:3.5
57.862	11.721	42:1
58.082	9.640	42:1.5
58.301	26.575	42:2
58.447	13.581	42:2.5
58.594	23.664	42:3
58.986	19.356	43:1
59.221	10.525	43:1.5
59.457	19.430	43:2
59.684	7.968	43:2.5
59.911	21.677	43:3
60.187	24.848	43:3.5
60.464	17.802	44:1
60.858	3.590	44:1.5
61.251	16.546	44:2
61.616	-2.802	44:2.5
61.980	23.357	44:3
62.352	30.727	45:1
62.773	31.434	45:1.75
62.914	33.822	45:2
63.388	29.230	45:3
63.727	30.536	46:1
64.052	26.958	46:1.75
64.160	28.913	46:2
64.996	33.513	47:1
65.405	32.460	47:1.75
65.541	34.755	47:2
65.906	26.389	47:3
66.424	27.668	48:1
66.678	22.102	48:1.75
66.763	17.680	48:2
67.632	32.335	49:1
67.955	33.195	49:1.75
68.063	34.624	49:2
68.482	27.750	49:3
68.893	32.662	50:1
69.232	28.388	50:1.75
69.345	30.500	50:2
69.764	26.599	50:3
70.173	31.572	51:1
70.429	29.493	51:1.75
70.514	26.294	51:2
70.989	27.686	51:3
71.261	23.426	51:3.5
71.533	23.238	52:1
72.052	10.853	52:1.75
72.225	14.599	52:2
73.509	31.645	53:1
73.860	27.267	53:1.75
73.977	25.817	53:2
74.508	17.824	53:3
74.875	20.232	54:1
75.218	16.695	54:1.75
75.333	18.243	54:2
76.186	23.555	55:1
76.618	24.722	55:1.75
76.762	27.462	55:2
77.086	17.581	55:3
77.541	19.514	56:1
77.916	11.373	56:1.75
78.041	13.693	56:2
78.854	30.038	57:1
79.264	26.401	57:1.75
79.401	26.747	57:2
79.833	16.916	57:3
80.251	24.723	58:1
80.536	23.574	58:1.75
80.631	23.915	58:2
81.212	15.379	58:3
81.721	22.452	59:1
82.124	16.819	59:1.75
82.258	15.499	59:2
83.143	15.857	59:3
83.638	11.052	60:1
83.965	13.472	60:1.5
84.292	15.795	60:2
