###performance-id:	pid9064-02
###title:	        Mazurka in F major, Op. 68, No. 3
###trials:	        1
###date:	        2006/10/30/
###reverse-conductor:	Craig Stuart Sapp
###performer:	        Michel Block
###performance-date:	1995
###label:	        ProPiano PPR224507
###label-title:	        Chopin Mazurkas
###offset:		0
###COM: Chopin, Frederic
###CDT: 1810///-1849///
###OTL: Mazurka in F Major, Op. 68, No. 3
###OPS: Op. 68
###ONM: No. 3
###OMD: Allegro ma non troppo
###ODT: ~1830///
###PDT: 1855///
###PPP: Berlin
###AIN: piano
###PARAM_k:		20
###PARAM_window:	Han
###PARAM_freqcor:	0.00000
###PARAM_lpforder:	300
###PARAM_lpfcutoff:	0.00100
###PARAM_processdate:	2008/03/08/
0.391	22.979	1:1
0.960	25.060	1:1.75
1.150	26.738	1:2
1.707	23.491	1:3
2.161	12.433	2:1
2.763	14.046	2:1.75
2.964	23.958	2:2
4.212	20.197	3:1
4.618	19.885	3:1.75
4.753	21.678	3:2
5.255	21.240	3:3
5.659	26.844	4:1
6.068	21.417	4:1.75
6.204	22.473	4:2
7.052	25.507	5:1
7.376	27.147	5:1.75
7.484	26.881	5:2
8.040	25.155	5:3
8.403	22.263	6:1
8.695	23.231	6:1.75
8.792	25.851	6:2
9.183	25.609	6:3
9.540	19.207	7:1
9.841	19.901	7:1.75
9.941	23.898	7:2
10.382	14.323	7:3
10.601	12.336	7:3.5
10.820	12.819	8:1
11.398	7.157	8:1.75
11.591	11.245	8:2
12.871	27.533	9:1
13.223	25.429	9:1.75
13.340	25.861	9:2
13.843	22.178	9:3
14.356	9.685	10:1
14.824	13.705	10:1.75
14.980	23.096	10:2
15.993	21.866	11:1
16.349	19.874	11:1.75
16.467	23.234	11:2
16.971	20.875	11:3
17.398	26.660	12:1
17.753	20.803	12:1.75
17.871	22.183	12:2
18.649	24.388	13:1
19.023	25.329	13:1.75
19.147	26.869	13:2
19.547	25.912	13:3
19.794	22.579	14:1
20.145	23.417	14:1.75
20.261	26.427	14:2
20.648	25.563	14:3
21.044	18.173	15:1
21.362	18.264	15:1.75
21.467	20.728	15:2
22.033	14.970	15:3
22.644	10.097	16:1
23.072	12.346	16:1.5
23.499	17.514	16:2
25.058	25.248	17:1
25.502	20.863	17:1.75
25.650	26.276	17:2
26.135	23.354	17:3
26.448	27.085	18:1
26.700	23.317	18:1.75
26.784	29.650	18:2
27.237	27.977	18:3
27.755	29.349	19:1
28.132	25.517	19:1.75
28.257	29.820	19:2
28.717	24.475	19:3
29.085	27.161	20:1
29.534	23.252	20:1.75
29.683	28.487	20:2
30.732	25.052	21:1
31.144	22.530	21:1.75
31.281	26.282	21:2
31.765	23.378	21:3
32.079	27.306	22:1
32.331	23.405	22:1.75
32.415	29.756	22:2
32.868	27.655	22:3
33.365	26.234	23:1
33.783	24.792	23:1.75
33.922	28.386	23:2
34.440	23.518	23:3
34.992	26.639	24:1
35.391	23.545	24:1.75
35.525	23.794	24:2
37.863	30.882	25:1
38.363	21.255	25:1.75
38.529	22.801	25:2
38.922	23.635	25:3
39.477	12.136	26:1
40.082	9.944	26:1.75
40.284	21.299	26:2
41.608	23.152	27:1
41.999	22.651	27:1.75
42.129	24.708	27:2
42.640	20.255	27:3
43.032	25.902	28:1
43.411	20.900	28:1.75
43.537	21.198	28:2
44.355	24.450	29:1
44.639	23.541	29:1.75
44.734	21.170	29:2
45.288	23.019	29:3
45.666	21.628	30:1
45.948	23.337	30:1.75
46.042	25.902	30:2
46.466	21.284	30:3
46.958	14.028	31:1
47.475	12.648	31:1.75
47.647	18.401	31:2
48.300	13.698	31:3
49.384	5.733	32:1
50.001	11.198	32:1.5
50.619	17.503	32:2
52.962	9.406	33:1
53.780	9.288	33:2
54.124	10.825	33:3
54.423	12.421	34:1
54.611	16.121	34:2
54.841	14.482	34:3
55.178	16.999	35:1
55.457	21.639	35:2
55.833	17.381	35:3
56.224	19.977	36:1
56.571	15.943	36:2
56.999	10.467	36:3
57.308	22.415	37:1
57.732	14.538	37:2
57.861	7.607	37:2.5
57.990	19.389	37:3
58.108	19.715	37:3.5
58.226	24.828	38:1
58.332	22.413	38:1.5
58.439	24.454	38:2
58.548	14.341	38:2.5
58.657	23.806	38:3
58.935	22.609	39:1
59.059	20.805	39:1.5
59.184	21.267	39:2
59.298	11.056	39:2.5
59.413	18.253	39:3
59.545	19.278	39:3.5
59.676	20.768	40:1
59.828	17.049	40:1.5
59.979	17.692	40:2
60.143	6.669	40:2.5
60.308	13.122	40:3
60.566	11.964	41:1
61.083	15.493	41:2
61.203	10.890	41:2.5
61.322	18.943	41:3
61.440	19.838	41:3.5
61.558	24.984	42:1
61.652	22.604	42:1.5
61.746	20.838	42:2
61.899	14.457	42:2.5
62.052	20.002	42:3
62.355	22.188	43:1
62.513	16.669	43:1.5
62.671	18.036	43:2
62.852	7.854	43:2.5
63.032	11.799	43:3
63.273	8.586	43:3.5
63.513	17.347	44:1
63.802	14.300	44:1.5
64.091	15.030	44:2
64.529	15.616	44:2.5
64.967	12.413	44:3
65.899	10.983	45:1
66.712	13.107	45:1.75
66.984	22.106	45:2
67.654	21.704	45:3
68.385	7.094	46:1
69.168	8.212	46:1.75
69.429	19.150	46:2
71.009	16.402	47:1
71.520	14.989	47:1.75
71.691	18.295	47:2
72.207	18.565	47:3
72.712	22.652	48:1
73.324	16.500	48:1.75
73.528	18.227	48:2
74.967	21.132	49:1
75.524	18.132	49:1.75
75.709	21.928	49:2
76.142	22.990	49:3
76.534	19.452	50:1
76.877	19.250	50:1.75
76.992	22.053	50:2
77.392	20.696	50:3
77.737	14.846	51:1
78.340	13.304	51:1.75
78.540	20.312	51:2
79.130	7.844	51:3
79.585	3.352	51:3.5
80.041	9.322	52:1
80.861	5.088	52:1.75
81.135	8.230	52:2
82.891	23.491	53:1
83.493	24.610	53:1.75
83.694	24.953	53:2
84.175	22.349	53:3
84.910	8.740	54:1
85.654	11.025	54:1.75
85.902	20.898	54:2
87.289	18.612	55:1
87.719	16.506	55:1.75
87.862	19.508	55:2
88.464	19.339	55:3
89.002	22.465	56:1
89.660	17.082	56:1.75
89.880	18.133	56:2
91.416	20.215	57:1
92.030	17.332	57:1.75
92.234	22.564	57:2
92.740	21.873	57:3
93.225	18.754	58:1
93.614	16.929	58:1.75
93.743	19.455	58:2
94.359	18.508	58:3
94.993	12.255	59:1
95.700	10.524	59:1.75
95.935	17.176	59:2
96.891	13.009	59:3
98.595	9.235	60:1
99.739	9.365	60:1.5
100.882	11.673	60:2
